filename,source,source_type,source_index,source_filename,parent_filename,parent_source_index,product_group,sampling_group,sampling_bucket,is_augmented,augmentation_transform,orientation_correction_angle_ccw,split
images/image_0236.jpeg,new_date_augmented,real_photo_augmentation,70,aug_0030__from_070_KakaoTalk_260915_021840_241.jpeg,KakaoTalk_260915_021840_241.jpeg,70,new_date_pg_070,new_date_pg_070,new_real_photo_aug,1,mild_perspective,270,train
images/image_0237.jpeg,new_date_augmented,real_photo_augmentation,72,aug_0031__from_072_KakaoTalk_260915_021841_261.jpeg,KakaoTalk_260915_021841_261.jpeg,72,new_date_pg_072,new_date_pg_072,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0238.jpeg,new_date_augmented,real_photo_augmentation,75,aug_0032__from_075_KakaoTalk_260915_021841_291.jpeg,KakaoTalk_260915_021841_291.jpeg,75,new_date_pg_075,new_date_pg_075,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0239.jpeg,new_date_augmented,real_photo_augmentation,77,aug_0033__from_077_KakaoTalk_Photo_2026-09-15-03-47-01_002.jpeg,KakaoTalk_Photo_2026-09-15-03-47-01 002.jpeg,77,new_date_pg_077,new_date_pg_077,new_real_photo_aug,1,mild_rotation,0,train
images/image_0240.jpeg,new_date_augmented,real_photo_augmentation,80,aug_0034__from_080_KakaoTalk_Photo_2026-09-15-03-47-01_005.jpeg,KakaoTalk_Photo_2026-09-15-03-47-01 005.jpeg,80,new_date_pg_080,new_date_pg_080,new_real_photo_aug,1,mild_perspective,0,train
images/image_0241.jpeg,new_date_augmented,real_photo_augmentation,82,aug_0035__from_082_KakaoTalk_Photo_2026-09-15-03-47-01_007.jpeg,KakaoTalk_Photo_2026-09-15-03-47-01 007.jpeg,82,new_date_pg_082,new_date_pg_082,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0242.jpeg,new_date_augmented,real_photo_augmentation,84,aug_0036__from_084_KakaoTalk_Photo_2026-09-15-03-47-02_009.jpeg,KakaoTalk_Photo_2026-09-15-03-47-02 009.jpeg,84,new_date_pg_084,new_date_pg_084,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0243.jpeg,new_date_augmented,real_photo_augmentation,87,aug_0037__from_087_KakaoTalk_Photo_2026-09-15-03-47-03_012.jpeg,KakaoTalk_Photo_2026-09-15-03-47-03 012.jpeg,87,new_date_pg_087,new_date_pg_087,new_real_photo_aug,1,mild_rotation,0,train
images/image_0244.jpeg,new_date_augmented,real_photo_augmentation,89,aug_0038__from_089_KakaoTalk_Photo_2026-09-15-03-47-04_014.jpeg,KakaoTalk_Photo_2026-09-15-03-47-04 014.jpeg,89,new_date_pg_089,new_date_pg_089,new_real_photo_aug,1,mild_perspective,0,train
images/image_0245.jpeg,new_date_augmented,real_photo_augmentation,92,aug_0039__from_092_KakaoTalk_Photo_2026-09-15-03-47-06_017.jpeg,KakaoTalk_Photo_2026-09-15-03-47-06 017.jpeg,92,new_date_pg_092,new_date_pg_092,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0246.jpeg,new_date_augmented,real_photo_augmentation,94,aug_0040__from_094_KakaoTalk_Photo_2026-09-15-03-47-07_019.jpeg,KakaoTalk_Photo_2026-09-15-03-47-07 019.jpeg,94,new_date_pg_094,new_date_pg_094,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0247.jpeg,new_date_augmented,real_photo_augmentation,96,aug_0041__from_096_KakaoTalk_Photo_2026-09-15-03-47-09_021.jpeg,KakaoTalk_Photo_2026-09-15-03-47-09 021.jpeg,96,new_date_pg_096,new_date_pg_096,new_real_photo_aug,1,mild_rotation,0,train
images/image_0248.jpeg,new_date_augmented,real_photo_augmentation,99,aug_0042__from_099_KakaoTalk_Photo_2026-09-15-03-47-10_024.jpeg,KakaoTalk_Photo_2026-09-15-03-47-10 024.jpeg,99,new_date_pg_099,new_date_pg_099,new_real_photo_aug,1,mild_perspective,0,train
images/image_0249.jpeg,new_date_augmented,real_photo_augmentation,101,aug_0043__from_101_KakaoTalk_Photo_2026-09-15-03-47-11_026.jpeg,KakaoTalk_Photo_2026-09-15-03-47-11 026.jpeg,101,new_date_pg_101,new_date_pg_101,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0250.jpeg,new_date_augmented,real_photo_augmentation,104,aug_0044__from_104_KakaoTalk_Photo_2026-09-15-03-47-13_029.jpeg,KakaoTalk_Photo_2026-09-15-03-47-13 029.jpeg,104,new_date_pg_104,new_date_pg_104,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0251.jpeg,new_date_augmented,real_photo_augmentation,106,aug_0045__from_106_KakaoTalk_Photo_2026-09-15-03-47-57_001.jpeg,KakaoTalk_Photo_2026-09-15-03-47-57 001.jpeg,106,new_date_pg_106,new_date_pg_106,new_real_photo_aug,1,mild_rotation,270,train
images/image_0252.jpeg,new_date_augmented,real_photo_augmentation,109,aug_0046__from_109_KakaoTalk_Photo_2026-09-15-03-47-58_004.jpeg,KakaoTalk_Photo_2026-09-15-03-47-58 004.jpeg,109,new_date_pg_109,new_date_pg_109,new_real_photo_aug,1,mild_perspective,270,train
images/image_0253.jpeg,new_date_augmented,real_photo_augmentation,111,aug_0047__from_111_KakaoTalk_Photo_2026-09-15-03-47-59_006.jpeg,KakaoTalk_Photo_2026-09-15-03-47-59 006.jpeg,111,new_date_pg_111,new_date_pg_111,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0254.jpeg,new_date_augmented,real_photo_augmentation,113,aug_0048__from_113_KakaoTalk_Photo_2026-09-15-03-48-00_008.jpeg,KakaoTalk_Photo_2026-09-15-03-48-00 008.jpeg,113,new_date_pg_113,new_date_pg_113,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0255.jpeg,new_date_augmented,real_photo_augmentation,116,aug_0049__from_116_KakaoTalk_Photo_2026-09-15-03-48-02_011.jpeg,KakaoTalk_Photo_2026-09-15-03-48-02 011.jpeg,116,new_date_pg_116,new_date_pg_116,new_real_photo_aug,1,mild_rotation,270,train
images/image_0256.jpeg,new_date_augmented,real_photo_augmentation,118,aug_0050__from_118_KakaoTalk_Photo_2026-09-15-03-48-04_013.jpeg,KakaoTalk_Photo_2026-09-15-03-48-04 013.jpeg,118,new_date_pg_118,new_date_pg_118,new_real_photo_aug,1,mild_perspective,270,train
images/image_0257.jpeg,new_date_augmented,real_photo_augmentation,121,aug_0051__from_121_KakaoTalk_Photo_2026-09-15-03-48-06_016.jpeg,KakaoTalk_Photo_2026-09-15-03-48-06 016.jpeg,121,new_date_pg_121,new_date_pg_121,new_real_photo_aug,1,mild_rotation_brightness_contrast,270,train
images/image_0258.jpeg,new_date_augmented,real_photo_augmentation,123,aug_0052__from_123_KakaoTalk_Photo_2026-09-15-03-48-07_018.jpeg,KakaoTalk_Photo_2026-09-15-03-48-07 018.jpeg,123,new_date_pg_123,new_date_pg_123,new_real_photo_aug,1,mild_blur_brightness,270,train
images/image_0259.jpeg,new_date_augmented,real_photo_augmentation,125,aug_0053__from_125_KakaoTalk_Photo_2026-09-15-03-48-08_020.jpeg,KakaoTalk_Photo_2026-09-15-03-48-08 020.jpeg,125,new_date_pg_125,new_date_pg_125,new_real_photo_aug,1,mild_rotation,270,train
images/image_0260.jpeg,new_date_augmented,real_photo_augmentation,128,aug_0054__from_128_KakaoTalk_Photo_2026-09-15-03-48-10_023.jpeg,KakaoTalk_Photo_2026-09-15-03-48-10 023.jpeg,128,new_date_pg_128,new_date_pg_128,new_real_photo_aug,1,mild_perspective,0,train
images/image_0261.jpeg,new_date_augmented,real_photo_augmentation,130,aug_0055__from_130_KakaoTalk_Photo_2026-09-15-03-48-11_025.jpeg,KakaoTalk_Photo_2026-09-15-03-48-11 025.jpeg,130,new_date_pg_130,new_date_pg_130,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0262.jpeg,new_date_augmented,real_photo_augmentation,133,aug_0056__from_133_KakaoTalk_Photo_2026-09-15-03-48-13_028.jpeg,KakaoTalk_Photo_2026-09-15-03-48-13 028.jpeg,133,new_date_pg_133,new_date_pg_133,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0263.jpeg,new_date_augmented,real_photo_augmentation,135,aug_0057__from_135_KakaoTalk_Photo_2026-09-15-03-48-14_030.jpeg,KakaoTalk_Photo_2026-09-15-03-48-14 030.jpeg,135,new_date_pg_135,new_date_pg_135,new_real_photo_aug,1,mild_rotation,0,train
images/image_0264.jpeg,new_date_augmented,real_photo_augmentation,137,aug_0058__from_137_KakaoTalk_Photo_2026-09-15-03-48-50_002.jpeg,KakaoTalk_Photo_2026-09-15-03-48-50 002.jpeg,137,new_date_pg_137,new_date_pg_137,new_real_photo_aug,1,mild_perspective,0,train
images/image_0265.jpeg,new_date_augmented,real_photo_augmentation,140,aug_0059__from_140_KakaoTalk_Photo_2026-09-15-03-48-51_005.jpeg,KakaoTalk_Photo_2026-09-15-03-48-51 005.jpeg,140,new_date_pg_140,new_date_pg_140,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0266.jpeg,new_date_augmented,real_photo_augmentation,142,aug_0060__from_142_KakaoTalk_Photo_2026-09-15-03-48-53_007.jpeg,KakaoTalk_Photo_2026-09-15-03-48-53 007.jpeg,142,new_date_pg_142,new_date_pg_142,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0267.jpeg,new_date_augmented,real_photo_augmentation,145,aug_0061__from_145_KakaoTalk_Photo_2026-09-15-03-48-55_010.jpeg,KakaoTalk_Photo_2026-09-15-03-48-55 010.jpeg,145,new_date_pg_145,new_date_pg_145,new_real_photo_aug,1,mild_rotation,0,train
images/image_0268.jpeg,new_date_augmented,real_photo_augmentation,147,aug_0062__from_147_KakaoTalk_Photo_2026-09-15-03-49-22_002.jpeg,KakaoTalk_Photo_2026-09-15-03-49-22 002.jpeg,147,new_date_pg_147,new_date_pg_147,new_real_photo_aug,1,mild_perspective,0,train
images/image_0269.jpeg,new_date_augmented,real_photo_augmentation,150,aug_0063__from_150_KakaoTalk_Photo_2026-09-15-03-49-23_005.jpeg,KakaoTalk_Photo_2026-09-15-03-49-23 005.jpeg,150,new_date_pg_150,new_date_pg_150,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0270.jpeg,new_date_augmented,real_photo_augmentation,152,aug_0064__from_152_KakaoTalk_Photo_2026-09-15-03-49-24_007.jpeg,KakaoTalk_Photo_2026-09-15-03-49-24 007.jpeg,152,new_date_pg_152,new_date_pg_152,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0271.jpeg,new_date_augmented,real_photo_augmentation,154,aug_0065__from_154_KakaoTalk_Photo_2026-09-15-03-49-26_009.jpeg,KakaoTalk_Photo_2026-09-15-03-49-26 009.jpeg,154,new_date_pg_154,new_date_pg_154,new_real_photo_aug,1,mild_rotation,0,train
images/image_0272.jpeg,new_date_augmented,real_photo_augmentation,157,aug_0066__from_157_KakaoTalk_Photo_2026-09-15-03-49-28_012.jpeg,KakaoTalk_Photo_2026-09-15-03-49-28 012.jpeg,157,new_date_pg_157,new_date_pg_157,new_real_photo_aug,1,mild_perspective,0,train
images/image_0273.jpeg,new_date_augmented,real_photo_augmentation,159,aug_0067__from_159_KakaoTalk_Photo_2026-09-15-03-49-29_014.jpeg,KakaoTalk_Photo_2026-09-15-03-49-29 014.jpeg,159,new_date_pg_159,new_date_pg_159,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0274.jpeg,new_date_augmented,real_photo_augmentation,162,aug_0068__from_162_KakaoTalk_Photo_2026-09-15-03-49-30_017.jpeg,KakaoTalk_Photo_2026-09-15-03-49-30 017.jpeg,162,new_date_pg_162,new_date_pg_162,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0275.jpeg,new_date_augmented,real_photo_augmentation,164,aug_0069__from_164_KakaoTalk_Photo_2026-09-15-03-49-32_019.jpeg,KakaoTalk_Photo_2026-09-15-03-49-32 019.jpeg,164,new_date_pg_164,new_date_pg_164,new_real_photo_aug,1,mild_rotation,0,train
images/image_0276.jpeg,new_date_augmented,real_photo_augmentation,166,aug_0070__from_166_KakaoTalk_Photo_2026-09-15-03-49-33_021.jpeg,KakaoTalk_Photo_2026-09-15-03-49-33 021.jpeg,166,new_date_pg_166,new_date_pg_166,new_real_photo_aug,1,mild_perspective,0,train
images/image_0277.jpeg,new_date_augmented,real_photo_augmentation,169,aug_0071__from_169_KakaoTalk_Photo_2026-09-15-03-49-35_024.jpeg,KakaoTalk_Photo_2026-09-15-03-49-35 024.jpeg,169,new_date_pg_169,new_date_pg_169,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0278.jpeg,new_date_augmented,real_photo_augmentation,171,aug_0072__from_171_KakaoTalk_Photo_2026-09-15-03-49-36_026.jpeg,KakaoTalk_Photo_2026-09-15-03-49-36 026.jpeg,171,new_date_pg_171,new_date_pg_171,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0279.jpeg,new_date_augmented,real_photo_augmentation,174,aug_0073__from_174_KakaoTalk_Photo_2026-09-15-03-49-38_029.jpeg,KakaoTalk_Photo_2026-09-15-03-49-38 029.jpeg,174,new_date_pg_174,new_date_pg_174,new_real_photo_aug,1,mild_rotation,0,train
images/image_0280.jpeg,new_date_augmented,real_photo_augmentation,176,aug_0074__from_176_KakaoTalk_Photo_2026-09-15-03-49-59_001.jpeg,KakaoTalk_Photo_2026-09-15-03-49-59 001.jpeg,176,new_date_pg_176,new_date_pg_176,new_real_photo_aug,1,mild_perspective,0,train
images/image_0281.jpeg,new_date_augmented,real_photo_augmentation,178,aug_0075__from_178_KakaoTalk_Photo_2026-09-15-03-50-00_003.jpeg,KakaoTalk_Photo_2026-09-15-03-50-00 003.jpeg,178,new_date_pg_178,new_date_pg_178,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0282.jpeg,new_date_augmented,real_photo_augmentation,181,aug_0076__from_181_KakaoTalk_Photo_2026-09-15-03-50-02_006.jpeg,KakaoTalk_Photo_2026-09-15-03-50-02 006.jpeg,181,new_date_pg_181,new_date_pg_181,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0283.jpeg,new_date_augmented,real_photo_augmentation,183,aug_0077__from_183_KakaoTalk_Photo_2026-09-15-03-50-03_008.jpeg,KakaoTalk_Photo_2026-09-15-03-50-03 008.jpeg,183,new_date_pg_183,new_date_pg_183,new_real_photo_aug,1,mild_rotation,0,train
images/image_0284.jpeg,new_date_augmented,real_photo_augmentation,186,aug_0078__from_186_KakaoTalk_Photo_2026-09-15-03-50-06_011.jpeg,KakaoTalk_Photo_2026-09-15-03-50-06 011.jpeg,186,new_date_pg_186,new_date_pg_186,new_real_photo_aug,1,mild_perspective,0,train
images/image_0285.jpeg,new_date_augmented,real_photo_augmentation,188,aug_0079__from_188_KakaoTalk_Photo_2026-09-15-03-50-07_013.jpeg,KakaoTalk_Photo_2026-09-15-03-50-07 013.jpeg,188,new_date_pg_188,new_date_pg_188,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0286.jpeg,new_date_augmented,real_photo_augmentation,191,aug_0080__from_191_KakaoTalk_Photo_2026-09-15-03-50-09_016.jpeg,KakaoTalk_Photo_2026-09-15-03-50-09 016.jpeg,191,new_date_pg_191,new_date_pg_191,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0287.jpeg,new_date_augmented,real_photo_augmentation,193,aug_0081__from_193_KakaoTalk_Photo_2026-09-15-03-50-10_018.jpeg,KakaoTalk_Photo_2026-09-15-03-50-10 018.jpeg,193,new_date_pg_193,new_date_pg_193,new_real_photo_aug,1,mild_rotation,0,train
images/image_0288.jpeg,new_date_augmented,real_photo_augmentation,195,aug_0082__from_195_KakaoTalk_Photo_2026-09-15-03-50-12_020.jpeg,KakaoTalk_Photo_2026-09-15-03-50-12 020.jpeg,195,new_date_pg_195,new_date_pg_195,new_real_photo_aug,1,mild_perspective,0,train
images/image_0289.jpeg,new_date_augmented,real_photo_augmentation,198,aug_0083__from_198_KakaoTalk_Photo_2026-09-15-03-50-13_023.jpeg,KakaoTalk_Photo_2026-09-15-03-50-13 023.jpeg,198,new_date_pg_198,new_date_pg_198,new_real_photo_aug,1,mild_rotation_brightness_contrast,0,train
images/image_0290.jpeg,new_date_augmented,real_photo_augmentation,200,aug_0084__from_200_KakaoTalk_Photo_2026-09-15-03-50-14_025.jpeg,KakaoTalk_Photo_2026-09-15-03-50-14 025.jpeg,200,new_date_pg_200,new_date_pg_200,new_real_photo_aug,1,mild_blur_brightness,0,train
images/image_0291.jpeg,new_date_augmented,real_photo_augmentation,203,aug_0085__from_203_KakaoTalk_Photo_2026-09-15-03-50-16_028.jpeg,KakaoTalk_Photo_2026-09-15-03-50-16 028.jpeg,203,new_date_pg_203,new_date_pg_203,new_real_photo_aug,1,mild_rotation,0,train
images/image_0292.jpeg,new_date_augmented,real_photo_augmentation,205,aug_0086__from_205_KakaoTalk_Photo_2026-09-15-03-50-18_030.jpeg,KakaoTalk_Photo_2026-09-15-03-50-18 030.jpeg,205,new_date_pg_205,new_date_pg_205,new_real_photo_aug,1,mild_perspective,0,train
images/image_0293.jpeg,new_date_augmented,real_photo_augmentation,1,aug_0087__from_001_KakaoTalk_260915_021729_11.jpeg,KakaoTalk_260915_021729_11.jpeg,1,new_date_pg_001,new_date_pg_001,new_real_photo_aug,1,mild_rotation_brightness_contrast,,train
images/image_0294.jpeg,new_date_augmented,real_photo_augmentation,30,aug_0088__from_030_KakaoTalk_260915_021755_01.jpeg,KakaoTalk_260915_021755_01.jpeg,30,new_date_pg_030,new_date_pg_030,new_real_photo_aug,1,mild_blur_brightness,,train
images/image_0295.jpeg,new_date_augmented,real_photo_augmentation,59,aug_0089__from_059_KakaoTalk_260915_021837_131.jpeg,KakaoTalk_260915_021837_131.jpeg,59,new_date_pg_059,new_date_pg_059,new_real_photo_aug,1,mild_rotation,,train
images/image_0296.jpeg,new_date_augmented,real_photo_augmentation,88,aug_0090__from_088_KakaoTalk_Photo_2026-09-15-03-47-04_013.jpeg,KakaoTalk_Photo_2026-09-15-03-47-04 013.jpeg,88,new_date_pg_088,new_date_pg_088,new_real_photo_aug,1,mild_perspective,,train
images/image_0297.jpeg,new_date_augmented,real_photo_augmentation,117,aug_0091__from_117_KakaoTalk_Photo_2026-09-15-03-48-03_012.jpeg,KakaoTalk_Photo_2026-09-15-03-48-03 012.jpeg,117,new_date_pg_117,new_date_pg_117,new_real_photo_aug,1,mild_rotation_brightness_contrast,,train
images/image_0298.jpeg,new_date_augmented,real_photo_augmentation,146,aug_0092__from_146_KakaoTalk_Photo_2026-09-15-03-49-21_001.jpeg,KakaoTalk_Photo_2026-09-15-03-49-21 001.jpeg,146,new_date_pg_146,new_date_pg_146,new_real_photo_aug,1,mild_blur_brightness,,train
images/image_0299.jpeg,new_date_augmented,real_photo_augmentation,175,aug_0093__from_175_KakaoTalk_Photo_2026-09-15-03-49-39_030.jpeg,KakaoTalk_Photo_2026-09-15-03-49-39 030.jpeg,175,new_date_pg_175,new_date_pg_175,new_real_photo_aug,1,mild_rotation,,train
images/image_0300.jpeg,new_date_augmented,real_photo_augmentation,204,aug_0094__from_204_KakaoTalk_Photo_2026-09-15-03-50-17_029.jpeg,KakaoTalk_Photo_2026-09-15-03-50-17 029.jpeg,204,new_date_pg_204,new_date_pg_204,new_real_photo_aug,1,mild_perspective,,train
images/image_0301.jpeg,new_images_real,real_photo,0,IMG_0721.JPG,IMG_0721.JPG,0,new_images_pg_001,new_images_pg_001,new_real_photo,0,none,0,train
images/image_0302.jpeg,new_images_real,real_photo,1,IMG_0722.JPG,IMG_0722.JPG,0,new_images_pg_001,new_images_pg_001,new_real_photo,0,none,0,train
images/image_0303.jpeg,new_images_real,real_photo,2,IMG_0723.JPG,IMG_0723.JPG,1,new_images_pg_002,new_images_pg_002,new_real_photo,0,none,0,train
images/image_0304.jpeg,new_images_real,real_photo,3,IMG_0724.JPG,IMG_0724.JPG,1,new_images_pg_002,new_images_pg_002,new_real_photo,0,none,0,train
images/image_0305.jpeg,new_images_real,real_photo,4,IMG_0725.JPG,IMG_0725.JPG,2,new_images_pg_003,new_images_pg_003,new_real_photo,0,none,0,train
images/image_0306.jpeg,new_images_real,real_photo,5,IMG_0726.JPG,IMG_0726.JPG,2,new_images_pg_003,new_images_pg_003,new_real_photo,0,none,0,train
images/image_0307.jpeg,new_images_real,real_photo,6,IMG_0727.JPG,IMG_0727.JPG,3,new_images_pg_004,new_images_pg_004,new_real_photo,0,none,0,train
images/image_0308.jpeg,new_images_real,real_photo,7,IMG_0728.JPG,IMG_0728.JPG,3,new_images_pg_004,new_images_pg_004,new_real_photo,0,none,0,train
images/image_0309.jpeg,new_images_real,real_photo,8,IMG_0729.JPG,IMG_0729.JPG,4,new_images_pg_005,new_images_pg_005,new_real_photo,0,none,0,train
images/image_0310.jpeg,new_images_real,real_photo,9,IMG_0730.JPG,IMG_0730.JPG,4,new_images_pg_005,new_images_pg_005,new_real_photo,0,none,0,train
images/image_0311.jpeg,new_images_real,real_photo,10,IMG_0731.JPG,IMG_0731.JPG,5,new_images_pg_006,new_images_pg_006,new_real_photo,0,none,0,train
images/image_0312.jpeg,new_images_real,real_photo,11,IMG_0732.JPG,IMG_0732.JPG,5,new_images_pg_006,new_images_pg_006,new_real_photo,0,none,0,train
images/image_0313.jpeg,new_images_real,real_photo,12,IMG_0733.JPG,IMG_0733.JPG,6,new_images_pg_007,new_images_pg_007,new_real_photo,0,none,0,train
images/image_0314.jpeg,new_images_real,real_photo,13,IMG_0734.JPG,IMG_0734.JPG,6,new_images_pg_007,new_images_pg_007,new_real_photo,0,none,0,train
images/image_0315.jpeg,new_images_real,real_photo,14,IMG_0735.JPG,IMG_0735.JPG,7,new_images_pg_008,new_images_pg_008,new_real_photo,0,none,0,train
images/image_0316.jpeg,new_images_real,real_photo,15,IMG_0736.JPG,IMG_0736.JPG,7,new_images_pg_008,new_images_pg_008,new_real_photo,0,none,0,train
images/image_0317.jpeg,new_images_real,real_photo,16,IMG_0737.JPG,IMG_0737.JPG,8,new_images_pg_009,new_images_pg_009,new_real_photo,0,none,0,train
images/image_0318.jpeg,new_images_real,real_photo,17,IMG_0738.JPG,IMG_0738.JPG,8,new_images_pg_009,new_images_pg_009,new_real_photo,0,none,0,train
images/image_0319.jpeg,new_images_real,real_photo,18,IMG_0739.JPG,IMG_0739.JPG,9,new_images_pg_010,new_images_pg_010,new_real_photo,0,none,0,train
images/image_0320.jpeg,new_images_real,real_photo,19,IMG_0740.JPG,IMG_0740.JPG,9,new_images_pg_010,new_images_pg_010,new_real_photo,0,none,0,train
images/image_0321.jpeg,new_images_real,real_photo,20,IMG_0741.JPG,IMG_0741.JPG,10,new_images_pg_011,new_images_pg_011,new_real_photo,0,none,0,train
images/image_0322.jpeg,new_images_real,real_photo,21,IMG_0742.JPG,IMG_0742.JPG,10,new_images_pg_011,new_images_pg_011,new_real_photo,0,none,0,train
images/image_0323.jpeg,new_images_real,real_photo,22,IMG_0743.JPG,IMG_0743.JPG,11,new_images_pg_012,new_images_pg_012,new_real_photo,0,none,0,train
images/image_0324.jpeg,new_images_real,real_photo,23,IMG_0744.JPG,IMG_0744.JPG,11,new_images_pg_012,new_images_pg_012,new_real_photo,0,none,0,train
images/image_0325.jpeg,new_images_real,real_photo,24,IMG_0745.JPG,IMG_0745.JPG,12,new_images_pg_013,new_images_pg_013,new_real_photo,0,none,0,train
images/image_0326.jpeg,new_images_real,real_photo,25,IMG_0746.JPG,IMG_0746.JPG,12,new_images_pg_013,new_images_pg_013,new_real_photo,0,none,0,train
images/image_0327.jpeg,new_images_real,real_photo,26,IMG_0747.JPG,IMG_0747.JPG,13,new_images_pg_014,new_images_pg_014,new_real_photo,0,none,0,train
images/image_0328.jpeg,new_images_real,real_photo,27,IMG_0748.JPG,IMG_0748.JPG,13,new_images_pg_014,new_images_pg_014,new_real_photo,0,none,0,train
images/image_0329.jpeg,new_images_real,real_photo,28,IMG_0749.JPG,IMG_0749.JPG,14,new_images_pg_015,new_images_pg_015,new_real_photo,0,none,0,train
images/image_0330.jpeg,new_images_real,real_photo,29,IMG_0750.JPG,IMG_0750.JPG,14,new_images_pg_015,new_images_pg_015,new_real_photo,0,none,0,train
images/image_0331.jpeg,new_images_real,real_photo,30,IMG_0751.JPG,IMG_0751.JPG,15,new_images_pg_016,new_images_pg_016,new_real_photo,0,none,0,train
images/image_0332.jpeg,new_images_real,real_photo,31,IMG_0752.JPG,IMG_0752.JPG,15,new_images_pg_016,new_images_pg_016,new_real_photo,0,none,0,train
images/image_0333.jpeg,new_images_real,real_photo,32,IMG_0753.JPG,IMG_0753.JPG,16,new_images_pg_017,new_images_pg_017,new_real_photo,0,none,0,train
images/image_0334.jpeg,new_images_real,real_photo,33,IMG_0754.JPG,IMG_0754.JPG,16,new_images_pg_017,new_images_pg_017,new_real_photo,0,none,0,train
images/image_0335.jpeg,new_images_real,real_photo,34,IMG_0755.JPG,IMG_0755.JPG,17,new_images_pg_018,new_images_pg_018,new_real_photo,0,none,0,train
images/image_0336.jpeg,new_images_real,real_photo,35,IMG_0756.JPG,IMG_0756.JPG,17,new_images_pg_018,new_images_pg_018,new_real_photo,0,none,0,train
images/image_0337.jpeg,new_images_real,real_photo,36,IMG_0757.JPG,IMG_0757.JPG,18,new_images_pg_019,new_images_pg_019,new_real_photo,0,none,0,train
images/image_0338.jpeg,new_images_real,real_photo,37,IMG_0758.JPG,IMG_0758.JPG,18,new_images_pg_019,new_images_pg_019,new_real_photo,0,none,0,train
images/image_0339.jpeg,new_images_real,real_photo,38,IMG_0759.JPG,IMG_0759.JPG,19,new_images_pg_020,new_images_pg_020,new_real_photo,0,none,0,train
images/image_0340.jpeg,new_images_real,real_photo,39,IMG_0760.JPG,IMG_0760.JPG,19,new_images_pg_020,new_images_pg_020,new_real_photo,0,none,0,train
images/image_0341.jpeg,new_images_real,real_photo,40,IMG_0761.JPG,IMG_0761.JPG,20,new_images_pg_021,new_images_pg_021,new_real_photo,0,none,0,train
images/image_0342.jpeg,new_images_real,real_photo,41,IMG_0762.JPG,IMG_0762.JPG,20,new_images_pg_021,new_images_pg_021,new_real_photo,0,none,0,train
images/image_0343.jpeg,new_images_real,real_photo,42,IMG_0763.JPG,IMG_0763.JPG,21,new_images_pg_022,new_images_pg_022,new_real_photo,0,none,0,train
images/image_0344.jpeg,new_images_real,real_photo,43,IMG_0764.JPG,IMG_0764.JPG,21,new_images_pg_022,new_images_pg_022,new_real_photo,0,none,0,train
images/image_0345.jpeg,new_images_real,real_photo,44,IMG_0765.JPG,IMG_0765.JPG,22,new_images_pg_023,new_images_pg_023,new_real_photo,0,none,0,train
images/image_0346.jpeg,new_images_real,real_photo,45,IMG_0766.JPG,IMG_0766.JPG,22,new_images_pg_023,new_images_pg_023,new_real_photo,0,none,0,train
images/image_0347.jpeg,new_images_real,real_photo,46,IMG_0767.JPG,IMG_0767.JPG,23,new_images_pg_024,new_images_pg_024,new_real_photo,0,none,0,train
images/image_0348.jpeg,new_images_real,real_photo,47,IMG_0768.JPG,IMG_0768.JPG,23,new_images_pg_024,new_images_pg_024,new_real_photo,0,none,0,train
images/image_0349.jpeg,new_images_real,real_photo,48,IMG_0769.JPG,IMG_0769.JPG,24,new_images_pg_025,new_images_pg_025,new_real_photo,0,none,0,train
images/image_0350.jpeg,new_images_real,real_photo,49,IMG_0770.JPG,IMG_0770.JPG,24,new_images_pg_025,new_images_pg_025,new_real_photo,0,none,0,train
images/image_0351.jpeg,new_images_real,real_photo,50,IMG_0771.JPG,IMG_0771.JPG,25,new_images_pg_026,new_images_pg_026,new_real_photo,0,none,0,train
